weight,imgName,area,perimeter,min_rect_width,min_rect_high,approx_area,approx_perimeter,extent,hull_perimeter,hull_area,solidity,max_defect_dist,sum_defect_dist,equi_diameter,ellipse_long,ellipse_short,eccentricity,volume,maxHeight,minHeight,max2min,meanHeight,mean2min,mean2max,stdHeight,heightSum
1.95,59.1_Depth-0.png,0.5278683067003085,0.58395703188334,0.2064913644610174,0.6399693059963494,0.5458893923449554,0.5772687570337903,0.6694829693524924,0.5651636706375663,0.5167583136946845,0.6906795277324931,0.3599256505576208,0.6027765479729301,0.6065156894065906,0.5356236390429142,0.4270940461666073,0.9124503176292512,0.0638934797096117,0.04,0.3571428571428572,0.0670731707317073,0.2348637241860045,0.4281403113843352,0.0317160436204421,0.3304597085823568,0.558218306612057
1.51,10.7_Depth-0.png,0.140226380712083,0.2502754609139145,0.5150493859005104,0.032241005303609,0.1476218223563483,0.2593941882214721,0.6565067975538816,0.2601061994641259,0.1391216432457594,0.7654694566900244,0.1055762081784386,0.181234583517804,0.1911850256622669,0.3371165964082147,0.0937711747301507,0.9560463563657212,0.1139339003915688,0.3666666666666666,0.75,0.2317073170731707,0.7319633330404185,0.4499064545573624,0.2014493076525354,0.1490074963581488,0.261559782561907
1.12,29.4_Depth-0.png,0.3430929352396972,0.4256069668357909,0.0775317599842803,0.5986331103826102,0.3734117217327779,0.4353929307094729,0.4273022792995717,0.4458693819218727,0.3067484216345175,0.8545570253368249,0.0566914498141264,0.1841439504142685,0.423553308635797,0.6195465068762432,0.166392386014995,0.9751988514026012,0.1664383238536128,0.2133333333333333,0.4642857142857142,0.1890243902439024,0.275966162088604,0.2668389012530867,0.1866389843528314,0.1810489638940722,0.3745561553235634
1.78,114.2_Depth-0.png,0.4018870899915895,0.4961993465725589,0.1142294874247066,0.5934060544359374,0.4213405459937556,0.4786685264302234,0.7781917632230428,0.4913824812487625,0.3553577143522156,0.8717720327381566,0.0659479553903345,0.3266080576813611,0.4841909951666172,0.5270279647365036,0.291926522060309,0.955245221922135,0.1903527107428973,0.2133333333333333,0.6071428571428572,0.1402439024390244,0.3426337672006674,0.0727734529117918,0.1672192604194561,0.0301927052845188,0.43101990526375
1.73,5.3_Depth-0.png,0.1043418839360807,0.2801198742138534,0.5355677858209387,0.0306448935000594,0.1145125801205395,0.2919991708562434,0.4943525434621143,0.2839112639576514,0.1282985656512758,0.6175047901922084,0.1593308550185873,0.230598950098033,0.1452574488006228,0.2992212727311413,0.0777391895911834,0.9601556989436956,0.0156035339782383,0.1533333333333333,0.4821428571428572,0.1280487804878048,0.616893312643483,0.8313610196882268,0.0295581120679613,0.5861079686849663,0.1793866269286159
1.7,159.4_Depth-0.png,0.5920679142136249,0.8215914624082996,1.0,0.1400422372823138,0.569231973422158,0.8132668000955726,0.1934090183093698,0.8136654891438747,0.6515594541910332,0.4725745931326028,0.3589591078066914,0.7177597874897224,0.6654349529618411,0.9526693906197256,0.342743717802996,0.991529948660942,0.5481852685137187,0.4666666666666667,0.1071428571428572,0.5426829268292683,0.15561058539222,0.8339897599107349,0.4656221181641746,0.8418975907767026,0.6015809930067999
1.84,174.5_Depth-0.png,0.3726082842724978,0.5526240108086167,0.6492154952559246,0.182402279017326,0.3829087778193298,0.548379770022913,0.2339824770289787,0.532976702361888,0.4467428937185417,0.4043936258540439,0.3913382899628252,0.4086079311871481,0.454306494917547,0.5242401341446418,0.489338111116449,0.9186302175275772,0.0537246818919584,0.0533333333333333,0.4107142857142856,0.0609756097560975,0.2346701838857152,0.3107658031683964,0.0446105543264801,0.182080723253319,0.3927307877195649
1.64,62.5_Depth-0.png,0.2532415194841603,0.2665181779165605,0.4546951855064899,0.1058362994343206,0.2503848394980127,0.2682503928698897,0.6096576675481462,0.2697907183271125,0.2231605132233569,0.8741199496618135,0.0784014869888475,0.2606413256593511,0.3256051457262647,0.2616693933078671,0.2591913385038046,0.8896389355304755,0.0677036496783606,0.1333333333333333,0.375,0.1463414634146341,0.3560188059138933,0.6036067605944047,0.0862915048843611,0.4616620393385484,0.2992927115473594
1.72,53.1_Depth-0.png,0.2919995794785534,0.4034971447590647,0.5337094549869845,0.1331974183058708,0.2770583477557552,0.4088199185318638,0.4994846329465638,0.3902000283134698,0.3644060399755608,0.3954015180530206,0.4412267657992565,0.4222060590727974,0.3687050262538331,0.4445437538092446,0.3720986074159889,0.9096042234749366,0.2950598746282545,0.4333333333333332,0.4821428571428572,0.3841463414634146,0.34809311096199,0.3555123692605257,0.3774582097661099,0.1655096146160004,0.3419302305699892
1.57,71.1_Depth-0.png,0.2360264227642276,0.2866606952230361,0.5265196758426092,0.0909715280152667,0.237026343024621,0.290322549990085,0.5391916706432271,0.2906170664225147,0.2246152279537982,0.7795114155334795,0.1661710037174721,0.2786351274429194,0.3060113872158989,0.2924403217769217,0.2727911620464773,0.8506761504395981,0.1849815009683399,0.3066666666666667,0.5535714285714286,0.2439024390243902,0.3702982417269413,0.2387789029784075,0.2490277650657967,0.1760064858669695,0.2716754870003438
1.34,49.6_Depth-0.png,0.0812745304177179,0.0975436305417951,0.340246065043201,0.0613636277333157,0.0873346494699216,0.1043744613797792,0.8332396103618769,0.1025933965065194,0.0628727706496756,0.9390195452007726,0.0662825278810408,0.041110619189172,0.1147506990225841,0.0618793781681628,0.1657800897346261,0.8198123910396915,0.0060936205309204,0.2133333333333333,0.7857142857142856,0.0792682926829268,0.8171049520606404,0.5226087590586643,0.029009714586306,0.2891355014054445,0.203222049572858
2.17,17.7_Depth-0.png,0.16621110176619,0.304973805033594,0.5504351532507591,0.0566578286478239,0.1693467730012262,0.3063554513520147,0.4329202536745364,0.3071439442438269,0.1678377120246719,0.7359380580842343,0.1294052044609665,0.3192081462273101,0.2233812635839343,0.3299498287995548,0.113617393105454,0.9679044171341292,0.0261621038593154,0.1866666666666666,0.625,0.1097560975609756,0.6898730897118035,0.6484698133596349,0.0403950394940192,0.405004074392154,0.283148027242428
1.61,152.4_Depth-0.png,0.507481777403981,0.7007173164787277,0.9349943145693248,0.1079785741890514,0.5072228068497082,0.7117159222671617,0.1240940568104154,0.7183455424936395,0.5092738064065636,0.6500794941476098,0.1685873605947955,0.4148377711719689,0.5873534113377643,0.8692939013039264,0.2737494350919828,0.9880539631250368,0.454482974289243,0.4533333333333332,0.3928571428571428,0.4329268292682927,0.2703713444706597,0.4129770891267114,0.4193551208246892,0.2598827033569518,0.5524377896690278
1.68,162.5_Depth-0.png,0.4973191757779646,0.6133765980673345,0.1482366966282842,0.7528613204337763,0.5031526399554717,0.6260179622503493,0.5615969751644188,0.6355745847440878,0.4982325216025137,0.6545972406297667,0.2989219330855018,0.4732464739738156,0.5777151094016137,0.6502765209197326,0.3196486215923181,0.971804327512198,0.2935430475720437,0.2666666666666666,0.3035714285714286,0.2926829268292683,0.1931439282292812,0.4713169418901435,0.2621169545496376,0.332672074253131,0.5035422484072645
1.19,64.3_Depth-0.png,0.1550410008410429,0.3146106957229651,0.0623529169038787,0.5037352593362178,0.1642242766321978,0.3062800820670046,0.2654147275100637,0.3070680689423147,0.1628625876465625,0.7029067996248992,0.141635687732342,0.2822085889570552,0.2096445455275721,0.2995974303007042,0.122112728682497,0.9690192631332376,0.1347074996869104,0.2533333333333333,0.3571428571428572,0.2621951219512195,0.3008562623073409,0.5449648524631621,0.2179031053237285,0.4300218346830737,0.1613845771595503
2.04,75.2_Depth-0.png,0.4168594056630221,0.4126441797377913,0.2199021516704066,0.4882896542846436,0.4122174582329562,0.4200382538008237,0.7129611868850014,0.4250176981610055,0.3710831805882866,0.8609117351014768,0.1217843866171003,0.2436594775789007,0.4992454846602718,0.3684200502737144,0.4112042602312418,0.8300403412573112,0.2698658752068561,0.2733333333333333,0.3214285714285714,0.2926829268292683,0.2102781357198118,0.4626384674263542,0.2635449681236607,0.2497997448578745,0.4141144158748788
1.37,158.6_Depth-0.png,0.1485579618727222,0.1513272730195051,0.0711691589733989,0.3550651440243716,0.1588756598801561,0.152369453700736,0.676786589880034,0.1523914360221331,0.1241017136539524,0.9183544418774998,0.0530483271375464,0.1449307444184428,0.2016008615765288,0.1492586037273405,0.1894407707738283,0.8566301994440066,0.1473460876460896,0.2733333333333333,0.3928571428571428,0.2682926829268293,0.338118305321512,0.5329074302864072,0.2263061803032827,0.4506160792577864,0.1487726311983341
1.34,150.5_Depth-0.png,0.1837328287075973,0.2412203572320359,0.082215066494898,0.4466256109211785,0.1855317742622823,0.2558347822624988,0.7277913947108912,0.2592968810139576,0.1605204969305519,0.8809830717923539,0.0984014869888475,0.0979697678831193,0.2446278322384423,0.2724690703117137,0.2100174865100034,0.902439406539489,0.1343877816148582,0.26,0.5,0.2195121951219512,0.3798135544391054,0.3726554554414753,0.2013225638517986,0.2564758042479096,0.2147382360013366
1.15,82.3_Depth-0.png,0.0801619007569385,0.1595136376146663,0.300827763749521,0.0807792092831778,0.0807684614247323,0.1432000557302213,0.8013242075490563,0.1190576330120513,0.095632946379215,0.6807724044406251,0.2958364312267658,0.3013724622098538,0.1132584266352121,0.083999776018579,0.2299061030989652,0.7256527972077271,0.0801654539340497,0.26,0.5535714285714286,0.2012195121951219,0.5097518462756072,0.485649288888278,0.1634726103159306,0.5516632433566045,0.1249806545286222
1.55,197.5_Depth-0.png,0.305789178581441,0.4695508161773289,0.7018103013102573,0.0853563455180861,0.3229433916318064,0.4515915155364688,0.3379730817905191,0.4624316682672219,0.2973655116231706,0.7364675333978239,0.1070631970260223,0.3502624754917462,0.3837196249450378,0.4854990938001479,0.2283405811794787,0.9611147355508244,0.3327116406113149,0.4600000000000001,0.4642857142857142,0.4146341463414634,0.2969240524009253,0.3039400037022101,0.4180396028424402,0.1472724860711494,0.342269389467935
1.79,43.6_Depth-0.png,0.4591305719091673,0.6178660671747049,0.1417159973090493,0.7216737900849638,0.4484141133906751,0.6156864141671475,0.2506452746801277,0.6151223056124963,0.4862238515027203,0.5686250175166716,0.315724907063197,0.5821579912718993,0.5409638497053346,0.7043136334019174,0.3514471900652726,0.9682958542047904,0.3434507627103075,0.3333333333333333,0.3035714285714286,0.3536585365853658,0.1848592001241662,0.4566507449776474,0.3287208976267837,0.3877445151019626,0.4574562802357454
1.17,121.4_Depth-0.png,0.13321768993552,0.151947140917826,0.0549596316853587,0.3761062428383025,0.1270187766887279,0.1570859469078971,0.8749461200725988,0.1578353174248071,0.1079471065724011,0.9387420121322294,0.093085501858736,0.1389855164126241,0.1823529818924401,0.1629822497457542,0.1637902185944524,0.8780275762657355,0.1060239232025212,0.26,0.6607142857142856,0.1646341463414634,0.4286822482799273,0.1080705172129088,0.1870875160834237,0.1781585147191568,0.1738131290531641
1.91,77.4_Depth-0.png,0.2745917437622652,0.3715554147644473,0.6357408488711531,0.0937755293405706,0.2648565440108538,0.3821717714395264,0.5831625248308512,0.3906971586451589,0.2638270635128452,0.7594398471533093,0.1785501858736059,0.284706849661628,0.3495152442765954,0.4018119623118911,0.2209878866376385,0.9438036930763318,0.1057420248645235,0.2266666666666666,0.6428571428571428,0.1402439024390244,0.4884214295632525,0.2528355648005826,0.1375906498822784,0.1454506993088613,0.3716807125299993
1.05,166.2_Depth-0.png,0.0946961732548359,0.0753037960141439,0.0835094400853089,0.2595691958032553,0.0950314394301766,0.0785031491623516,0.8598717721586635,0.0768629217837614,0.0765616362631287,0.9225197164285506,0.0790706319702602,0.1034406425906014,0.1325993893912638,0.0399423206835315,0.2445649642728515,0.6257136232370795,0.0679837983489465,0.3866666666666666,0.9464285714285712,0.1829268292682927,1.0000000000000002,0.4952865137915576,0.1426296365875133,0.4675600756072833,0.2616094351042273
1.92,115.1_Depth-0.png,0.3268940986823661,0.3299767919744699,0.5746324471100885,0.1073515980758904,0.3197168277049651,0.3418894281960257,0.7915739390700771,0.3509795857061423,0.2895391463733962,0.8684091519935371,0.1063197026022304,0.21371197267725,0.4063927892905061,0.3357408146772893,0.3188661818311632,0.8752563185976654,0.1758822882984868,0.3333333333333333,0.8035714285714286,0.1829268292682927,0.6126006090677862,0.1215704408502629,0.2041233503983332,0.2096416471553875,0.4725214221689391
1.81,3.1_Depth-0.png,0.2479937622652088,0.3287751378584024,0.4437354085883563,0.1367057147143169,0.2417661741300888,0.3299295150383073,0.5647229614293117,0.3102129583330136,0.3007259026504902,0.467174384297222,0.4157620817843866,0.3355258996900892,0.3196627172811956,0.2633775933560804,0.4248328081048131,0.8074797733813077,0.1909717565321645,0.38,0.6071428571428572,0.2926829268292683,0.5593790417063558,0.4564708821359096,0.2645598233900383,0.3941777519664478,0.3574454487738925
1.72,42.3_Depth-0.png,0.3233284272497898,0.4196479317811059,0.1070764669478764,0.6330485721088106,0.3373716114556064,0.4328205827722237,0.6520762102167539,0.4459449650347394,0.2956562218149021,0.8221653834597498,0.0879553903345724,0.1064448801467333,0.4025875816489863,0.4437457858255572,0.1933188307582154,0.95339125673947,0.1687407515777121,0.2733333333333333,0.625,0.1890243902439024,0.4285990920336966,0.1859445681803374,0.1999498728242358,0.1023084373138168,0.4085104857960693
1.66,48.7_Depth-0.png,0.2694666386319035,0.3068682199395932,0.1165235886586176,0.5096629406666733,0.2632476105163371,0.3140009737490545,0.7095337770038168,0.3184985951060687,0.2428137092316196,0.8452136468151377,0.1543494423791821,0.1362026437290494,0.3438139564581126,0.2931563697860362,0.246173435032148,0.8554546037299153,0.2200780122862991,0.2666666666666666,0.2142857142857142,0.3231707317073171,0.2601389659998181,0.7849693266890234,0.2426018521813594,0.7512355480067212,0.2353112063185262
1.51,10.3_Depth-0.png,0.2227799971965237,0.3608547680230876,0.6159759295595817,0.063154664393708,0.2438099545150153,0.367134477367517,0.2589036969416305,0.3681951074669921,0.2198146693433417,0.7390121163408314,0.0958364312267658,0.2718360635000948,0.290734859532004,0.3900569471396101,0.1615061295473747,0.9671054382525592,0.2126171612628749,0.3933333333333334,0.4285714285714286,0.3658536585365853,0.4521160319754342,0.6566928061105608,0.3086427881366967,0.5518017053185851,0.2914576204539643
1.16,181.4_Depth-0.png,0.1291526492851135,0.2020069629679838,0.4311182482188489,0.0890009632801266,0.1484741222615517,0.2080009550740573,0.5949113005683369,0.2085237446902645,0.1350557155741759,0.7252842113136233,0.1413382899628252,0.0618240465498703,0.1772004734180583,0.1761474913101268,0.1892103337294629,0.8369744780115167,0.1148544946297659,0.3066666666666667,0.5714285714285714,0.2378048780487805,0.5435987261100153,0.5065567393238215,0.1985467622071758,0.5233419024737805,0.1915943451360229
